# GET [h], RA [h], DEC [deg]
227.95479,1.0617491,6.0573661
227.95569,1.0598553,6.0650753
227.9566,1.0579619,6.0727755
227.95757,1.0559217,6.0811045
227.95847,1.0540276,6.0888338
227.95938,1.0521332,6.0965725
227.96028,1.0502381,6.1043312
227.96118,1.0483434,6.1120856
227.96208,1.0464482,6.1198538
227.96298,1.0445532,6.127623
227.96388,1.0426575,6.1354152
227.9648,1.0407621,6.143196
227.96576,1.0387204,6.1515992
227.96666,1.0368239,6.1594269
227.96758,1.0352217,6.1589776
227.96848,1.0337,6.1562713
227.96938,1.0321779,6.1535827
227.97028,1.0306561,6.1508777
227.97118,1.0291338,6.1481971
227.97208,1.0276117,6.145509
227.97299,1.0260892,6.1428375
227.97389,1.0245672,6.1401454
227.97485,1.0229274,6.1372784
227.97577,1.0214053,6.1345993
227.97667,1.0198827,6.1319358
227.97757,1.01836,6.1292747
227.97847,1.0168373,6.1266164
227.97937,1.0153143,6.1239733
227.98027,1.0137913,6.1213335
227.98119,1.0122687,6.118678
227.98209,1.0107455,6.1160406
227.98306,1.009105,6.1132121
227.98396,1.0080029,6.1019617
227.98486,1.0073654,6.0812059
227.98576,1.0067285,6.0604404
227.98666,1.006092,6.0396605
227.98756,1.0054563,6.0188728
227.98848,1.0048216,5.9980591
227.98938,1.0041869,5.9772502
227.99028,1.003553,5.9564212
227.99118,1.0029196,5.9355829
227.99216,1.0022386,5.9131182
227.99306,1.0016062,5.892267
227.99396,1.0009748,5.871386
227.99486,1.0003442,5.8504952
227.99576,0.9997139,5.8295978
227.99667,0.99908468,5.8086763
227.99757,0.99845519,5.7877681
227.99847,0.99782709,5.7668227
227.99937,0.99719946,5.7458732
228.00035,0.99650463,5.723192
228.00125,0.99576058,5.7016539
228.00215,0.99501746,5.6800914
228.00305,0.99427483,5.6585205
228.00395,0.99353281,5.636937
228.00487,0.99279149,5.6153395
228.00577,0.99205076,5.5937275
228.00667,0.99131068,5.5721017
228.00757,0.99057091,5.5504743
228.00847,0.98983201,5.5288217
228.00945,0.98903694,5.5054906
228.01035,0.98829901,5.4838249
228.01125,0.98756212,5.462131
228.01215,0.9868253,5.4404441
228.01306,0.98608986,5.4187224
228.01396,0.98535431,5.3970082
228.01486,0.98461966,5.3752706
228.01576,0.98388571,5.3535172
228.01666,0.98315191,5.3317649
228.01764,0.95479463,5.1141257
228.01854,0.92205506,4.8661871
228.01944,0.8893438,4.6177156
228.02034,0.85665925,4.3687595
228.02126,0.82400052,4.1193189
228.02216,0.79136547,3.8694385
228.02306,0.7587532,3.6191317
228.02396,0.72616203,3.3684295
228.02486,0.6935906,3.1173548
228.02583,0.65853401,2.8465776
228.02673,0.6259988,2.5948142
228.02763,0.59347884,2.3427534
228.02855,0.56097317,2.0904041
228.02945,0.52847912,1.8378363
228.03035,0.49599647,1.5850318
228.03125,0.46352305,1.3320361
228.03215,0.43105729,1.0788828
228.03305,0.39859825,0.8255717
228.03395,0.38032678,0.7050171
228.03493,0.37746739,0.73268926
228.03583,0.37481151,0.75838648
228.03674,0.37215485,0.78409047
228.03764,0.36949751,0.80979473
228.03854,0.36683954,0.83550132
228.03944,0.36418095,0.86120469
228.04034,0.36152164,0.88691074
228.04124,0.35886182,0.91261204
228.04216,0.35620168,0.93830337
228.04312,0.35333577,0.96598261
228.04402,0.35067406,0.99168005
228.04494,0.34801198,1.0173692
228.04584,0.34534879,1.0430759
228.04674,0.34268525,1.0687684
228.04764,0.34002079,1.0944709
228.04854,0.33735583,1.1201673
228.04944,0.33469023,1.145863
228.05035,0.33251367,1.178192
228.05125,0.3327561,1.2432884
228.05222,0.33301428,1.3133922
228.05313,0.33325157,1.3784845
228.05403,0.3334865,1.4435697
228.05493,0.33371903,1.508647
228.05583,0.33394913,1.573723
228.05673,0.33417709,1.6387852
228.05763,0.33440236,1.703853
228.05855,0.33462561,1.768905
228.05945,0.33484647,1.8339474
228.06041,0.33508131,1.9040021
228.06133,0.33529744,1.9690313
228.06223,0.33551095,2.0340593
228.06313,0.33572215,2.0990827
228.06403,0.33593076,2.1641086
228.06493,0.3361374,2.2291155
228.06583,0.33634142,2.294126
228.06674,0.33654368,2.3591094
228.06764,0.33712549,2.3760636
228.06854,0.33776979,2.3852163
228.06952,0.33846417,2.3950625
228.07042,0.33910929,2.4041979
228.07132,0.3397547,2.4133319
228.07222,0.34040039,2.4224602
228.07312,0.3410466,2.4315794
228.07402,0.34169322,2.440691
228.07494,0.34234054,2.4497843
228.07584,0.34298765,2.4588918
228.07674,0.34363548,2.4679783
228.07771,0.34433346,2.4777617
228.07861,0.34498204,2.4868381
228.07951,0.34563111,2.4959014
228.08041,0.34628058,2.5049598
228.08131,0.34693016,2.5140184
228.08223,0.34758068,2.5230554
228.08313,0.34823106,2.5321013
228.08403,0.34760792,2.5255184
228.08493,0.34595455,2.5063059
228.08583,0.34430111,2.4870954
228.0868,0.34252067,2.4664004
228.0877,0.34086723,2.4471912
228.08861,0.33921373,2.4279818
228.08951,0.3375604,2.4087655
228.09042,0.33590691,2.3895549
228.09132,0.33425325,2.3703484
228.09222,0.33259973,2.3511367
228.09312,0.33094566,2.3319458
228.09402,0.32929207,2.3127353
228.095,0.32751117,2.2920509
228.0959,0.3258572,2.2728524
228.0968,0.32420308,2.2536581
228.0977,0.32254908,2.2344618
228.09862,0.32089545,2.215251
228.09952,0.31924135,2.1960541
228.10042,0.31858788,2.1822354
228.10132,0.32101493,2.184969
228.10222,0.32344161,2.1877107
228.10312,0.32586835,2.19045
228.1041,0.32848212,2.1933842
228.105,0.33090834,2.1961369
228.1059,0.33333495,2.198871
228.10681,0.33576142,2.2016111
228.10771,0.33818781,2.2043509
228.10861,0.34061388,2.2070967
228.10951,0.34304005,2.2098391
228.11041,0.34546572,2.2125967
228.11131,0.34789162,2.2153412
228.11229,0.35050424,2.2182946
228.11319,0.35292959,2.2210535
228.11409,0.35535504,2.2238092
228.115,0.35778064,2.2265556
228.1159,0.36020578,2.2293172
228.1168,0.36263107,2.2320711
228.1177,0.36085903,2.211694
228.1186,0.35880723,2.1897754
228.1195,0.35675523,2.1678611
228.12042,0.35470369,2.1459353
228.12138,0.35249395,2.1223308
228.1223,0.35044203,2.1004145
228.1232,0.34839022,2.0784952
228.1241,0.34633809,2.0565836
228.125,0.34428603,2.0346696
228.1259,0.34223402,2.0127558
228.1268,0.34018177,1.9908477
228.1277,0.33812965,1.9689369
228.12862,0.33607772,1.9470186
228.12958,0.33386741,1.9234304
228.1305,0.33181557,1.9015105
228.1314,0.32976316,1.8796055
228.1323,0.3277108,1.857701
228.1332,0.32565849,1.8357915
228.1341,0.32603548,1.8259474
228.135,0.32784002,1.8232011
228.13591,0.3296447,1.8204501
228.13681,0.33144927,1.8176951
228.13771,0.33325359,1.8149477
228.13869,0.33519688,1.8119773
228.13959,0.33700106,1.8092264
228.14049,0.33880489,1.8064818
228.14139,0.34060897,1.8037266
228.14229,0.34241298,1.8009678
228.14319,0.3442166,1.7982213
228.1441,0.34602048,1.7954601
228.145,0.34782428,1.7926994
228.1459,0.34962757,1.7899504
228.14688,0.35157011,1.7869707
228.14778,0.35337333,1.7842162
228.14868,0.35517642,1.7814648
228.14958,0.35697977,1.7786977
228.15048,0.35846317,1.7744848
228.15138,0.35927433,1.767193
228.1523,0.36008516,1.7599084
228.1532,0.36089632,1.7526059
228.1541,0.36170697,1.7453177
228.155,0.36251751,1.7380316
228.15598,0.36339075,1.7301677
228.15688,0.3642012,1.7228741
228.15778,0.36501183,1.7155701
228.15868,0.36582221,1.7082711
228.15958,0.36663265,1.7009684
228.16049,0.36744306,1.6936611
228.16139,0.36825351,1.6863472
228.1623,0.36906358,1.6790467
228.1632,0.36987389,1.6717299
228.16417,0.37074619,1.6638591
228.16507,0.37155597,1.656553
228.16597,0.3723661,1.64923
228.16687,0.37313892,1.6417298
228.16777,0.37137427,1.6218154
228.16869,0.36961005,1.601885
228.16959,0.36784535,1.5819718
228.17049,0.3660808,1.5620501
228.17139,0.36431629,1.5421293
228.17229,0.36255176,1.5222085
228.17326,0.36065162,1.5007489
228.17416,0.35888694,1.4808326
228.17506,0.35712266,1.4609014
228.17598,0.35535822,1.4409752
228.17688,0.35359394,1.4210432
228.17778,0.35182929,1.4011213
228.17868,0.35006485,1.3811938
228.17958,0.34830052,1.3612621
228.18048,0.34653605,1.3413323
228.18146,0.34463599,1.3198681
228.18236,0.34287177,1.2999279
228.18326,0.34110724,1.280001
228.18417,0.34058951,1.286638
228.18507,0.34058868,1.304308
228.18777,0.34058435,1.3573312
228.18867,0.34058259,1.3750008
228.18965,0.3405803,1.3940323
228.19055,0.34057804,1.4117022
228.19145,0.34057511,1.4293871
228.19237,0.34057234,1.4470577
228.19327,0.34056933,1.4647287
228.19417,0.3405656,1.482417
228.19507,0.34056148,1.5001079
228.19597,0.34055772,1.5177804
228.19687,0.34055334,1.5354662
228.19778,0.34054884,1.5531491
228.19875,0.34054338,1.5722006
228.19965,0.34053822,1.5898883
228.20056,0.34053315,1.6075654
228.20146,0.34052722,1.625261
228.20236,0.34052104,1.6429593
228.20326,0.34051508,1.6606417
228.20416,0.34050852,1.6783369
228.20506,0.34050178,1.6960271
228.20598,0.34049494,1.7137173
228.20694,0.34048678,1.7327839
228.20784,0.34047931,1.7504743
228.20876,0.34047164,1.7681678
228.20966,0.3404636,1.7858643
228.21056,0.34045492,1.8035719
228.21146,0.34044616,1.8212769
228.21236,0.34043734,1.8389756
228.21326,0.3404281,1.8566779
228.21417,0.34041875,1.8743794
228.21507,0.34040879,1.8920931
228.21605,0.34039817,1.9111569
228.21695,0.34043263,1.9288947
228.21785,0.34091276,1.9469157
228.21875,0.34139297,1.9649329
228.21965,0.34187343,1.9829403
228.22055,0.3423541,2.0009393
228.22145,0.34283448,2.0189478
228.22237,0.34331514,2.0369473
228.22327,0.34379576,2.0549452
228.22424,0.34431356,2.0743218
228.22514,0.34479459,2.0923037
228.22604,0.34527524,2.1102975
228.22694,0.34575612,2.1282826
228.22784,0.34623686,2.1462713
228.22874,0.34671783,2.1642514
228.22966,0.34719952,2.1822073
228.23056,0.34768053,2.2001841
228.23146,0.34816169,2.2181547
228.23236,0.34864284,2.2361272
228.23334,0.34916144,2.2554642
228.23424,0.34964295,2.2734197
228.23514,0.35012421,2.2913829
228.23604,0.35060577,2.3093352
228.23694,0.35108732,2.3272866
228.23785,0.35156907,2.3452313
228.23875,0.35205084,2.3631731
228.23965,0.35253277,2.3811114
228.24055,0.35301449,2.3990532
228.24153,0.35353339,2.4183712
228.24243,0.3540153,2.4363046
228.24333,0.35449776,2.4542184
228.24423,0.35497968,2.4721498
228.24513,0.35546183,2.4900724
228.24605,0.35594444,2.507983
228.24695,0.35642688,2.525894
228.24785,0.35690914,2.5438102
228.24875,0.35739152,2.5617213
228.24965,0.35787408,2.5796256
228.25063,0.35198676,2.5394735
228.25153,0.33983643,2.4402597
228.25243,0.32768472,2.3411171
228.25333,0.31553176,2.2420445
228.25424,0.3033774,2.1430419
228.25514,0.29122152,2.0441152
228.25604,0.27906416,1.9452564
228.25694,0.26690499,1.8464789
228.25784,0.25474407,1.7477816
228.25882,0.24164614,1.6415628
228.25972,0.22948119,1.5430322
228.26062,0.2173145,1.4445768
228.26152,0.20514559,1.3462061
228.26244,0.19297458,1.2479197
228.26334,0.18080131,1.1497197
228.26424,0.16862569,1.051605
228.26514,0.15644756,0.9535842
228.26604,0.14426722,0.85564122
228.26694,0.12789797,0.72699505
228.26791,0.078003432,0.35113557
228.26881,0.031662999,0.0024578
228.26973,23.98531,-0.3458443
228.27063,23.938939,-0.69367246
228.27153,23.892546,-1.040968
228.27243,23.846128,-1.3876659
228.27333,23.799681,-1.7336957
228.27423,23.753202,-2.0789885
228.27515,23.706685,-2.4234968
228.27611,23.656545,-2.793514
228.44945,13.809085,-1.3279837
228.45035,13.763841,-0.96436461
228.45125,13.718245,-0.61327523
228.45215,13.672734,-0.25996083
228.45313,13.623813,0.12298068
228.45403,13.578466,0.48077083
228.45493,13.533194,0.84063431
228.45743,13.40819,1.8475428
228.4584,13.35971,2.2430702
228.4593,13.314754,2.612228
228.4602,13.269852,2.9831587
228.4611,13.225001,3.3558019
228.46202,13.180198,3.7300949
228.46292,13.135438,4.1060078
228.46382,13.090719,4.4834468
228.46472,13.046035,4.8624013
228.46562,13.001382,5.2427852
228.4666,12.953327,5.65398
228.4675,12.90848,6.0240126
228.4684,12.863575,6.3908324
228.4693,12.818696,6.759094
228.47021,12.773841,7.128765
228.47112,12.729007,7.4997568
228.47202,12.684187,7.872049
228.47292,12.639378,8.2455868
228.47382,12.594578,8.6203067
228.47472,12.549782,8.9961695
228.4757,12.501539,9.4021533
228.4766,12.456737,9.7802079
228.4775,12.411925,10.159237
228.47841,12.367101,10.539187
228.47931,12.322259,10.919993
228.48021,12.277394,11.30161
228.48111,12.232503,11.683981
228.48201,12.187581,12.067043
228.48291,12.142622,12.450753
228.48389,12.093574,12.858465
228.48479,12.047158,13.228877
228.48569,12.000687,13.599546
228.4866,11.954156,13.970427
228.4875,11.907561,14.341468
228.4884,11.860898,14.7126
228.4893,11.814161,15.083793
228.4902,11.767349,15.454959
228.4911,11.720452,15.826075
228.49202,11.673471,16.197059
228.49298,11.622773,16.596367
228.4939,11.575596,16.966912
228.4948,11.528318,17.337133
228.4957,11.480934,17.707008
228.4966,11.43344,18.076432
228.4975,11.38583,18.445386
228.4984,11.338101,18.813774
228.4993,11.290246,19.181541
228.50021,11.242247,19.547691
228.50117,11.190109,19.920037
228.50209,11.141562,20.265082
228.50299,11.092887,20.609345
228.50389,11.044078,20.952794
228.50479,10.995129,21.295372
228.50569,10.946036,21.637027
228.50659,10.896797,21.977681
228.5075,10.847407,22.317276
228.5084,10.797859,22.655754
228.50931,10.748151,22.993065
228.51028,10.694436,23.354921
228.51118,10.644382,23.689562
228.51208,10.594152,24.022834
228.51299,10.543745,24.354653
228.51389,10.493157,24.684952
228.51479,10.44238,25.013668
228.5157,10.391413,25.340742
228.5166,10.34025,25.666076
228.5175,10.288283,25.97852
228.51848,10.231861,26.308499
228.51938,10.179257,26.612715
228.52028,10.126448,26.914744
228.52118,10.073429,27.214533
228.52208,10.020194,27.512013
228.52298,9.9667445,27.807105
228.5239,9.9130739,28.099744
228.5248,9.8591817,28.389858
228.5257,9.8050626,28.677365
228.5266,9.7507163,28.962202
228.52757,9.6919305,29.265876
228.52847,9.6371016,29.544926
228.52937,9.5820351,29.821069
228.53027,9.5267311,30.09423
228.53117,9.471185,30.364332
228.53209,9.4153973,30.6313
228.53299,9.3593637,30.895048
228.53389,9.3028841,31.149691
228.53479,9.2458989,31.393247
228.53577,9.1842648,31.651677
228.53667,9.1267882,31.887977
228.53757,9.069073,32.120671
228.53847,9.011121,32.349681
228.53937,8.9529308,32.574936
228.54028,8.8945016,32.796367
228.54118,8.8358361,33.013888
228.54208,8.7769341,33.227432
228.54298,8.7177944,33.436918
228.54388,8.6584201,33.642288
228.54486,8.5942171,33.858737
228.54576,8.5343596,34.055294
228.54666,8.4742705,34.247484
228.54758,8.4139507,34.435237
228.54848,8.3534064,34.618483
228.54938,8.2926378,34.797149
228.55028,8.2316166,34.969143
228.55118,8.1701629,35.121941
228.55208,8.108516,35.269991
228.55305,8.041916,35.424044
228.55396,7.9798797,35.562015
228.55486,7.9176619,35.695065
228.55577,7.8552707,35.82311
228.55667,7.7927081,35.946117
228.55757,7.7299808,36.064011
228.55847,7.6670905,36.176732
228.55937,7.6040482,36.284238
228.56027,7.5408571,36.386489
228.56119,7.4775234,36.483421
228.56215,7.4091649,36.581785
228.56305,7.3455555,36.667496
228.56396,7.2818241,36.747747
228.56487,7.2179769,36.822463
228.56577,7.1540219,36.891634
228.56667,7.0899665,36.955208
228.56757,7.0258527,37.00025
228.56847,6.9616825,37.0368
228.56938,6.8974588,37.067753
228.57034,6.8282431,37.094815
228.57124,6.7639322,37.114094
228.57216,6.69959,37.127729
228.57306,6.6352287,37.135685
228.57396,6.5708517,37.137964
228.57486,6.506472,37.134536
228.57576,6.4420948,37.125396
228.57666,6.3777282,37.110533
228.57758,6.3133824,37.089952
228.57848,6.2490647,37.063628
228.57944,6.1798389,37.028863
228.58035,6.1156055,36.990612
228.58125,6.0514275,36.946634
228.58215,5.9873112,36.896909
228.58305,5.9232618,36.841442
228.58395,5.8592946,36.772503
228.58485,5.7954339,36.690434
228.58577,5.7316862,36.602718
228.58667,5.6680594,36.509441
228.58765,5.5996844,36.402787
228.58855,5.5363345,36.298021
228.58945,5.4731299,36.187762
228.59035,5.410075,36.072024
228.59125,5.3471769,35.950864
228.59215,5.2844421,35.824303
228.59305,5.2218774,35.692357
228.59396,5.1594886,35.555087
228.59486,5.0972792,35.412511
228.59576,5.0352564,35.264695
228.59674,4.9686767,35.099641
228.59764,4.9070581,34.941013
228.59854,4.8456406,34.777234
228.59944,4.7844305,34.608372
228.60034,4.7235453,34.431332
228.60126,4.663342,34.236842
228.60216,4.6033731,34.037611
228.60306,4.5436424,33.833689
228.60396,4.4841507,33.625135
228.60493,4.4203535,33.395399
228.60583,4.361367,33.177381
228.60674,4.3026268,32.954898
228.60764,4.244135,32.728002
228.60854,4.1858918,32.496763
228.60945,4.1278993,32.261222
228.61035,4.0701593,32.021455
228.61125,4.0126711,31.777508
228.61215,3.9554359,31.529433
228.61305,3.8984543,31.27731
228.61403,3.8373741,31.001314
228.61493,3.7809204,30.740948
228.61583,3.7247201,30.476682
228.61673,3.6687738,30.2086
228.61765,3.6134489,29.926864
228.61855,3.5584252,29.640417
228.61945,3.5036586,29.350487
228.62035,3.4491482,29.057135
228.62125,3.3948905,28.760455
228.62222,3.336741,28.437282
228.62312,3.283004,28.133845
228.62402,3.2295153,27.82724
228.62492,3.1762721,27.517532
228.62584,3.1232721,27.204793
228.62674,3.0705128,26.889065
228.62764,3.0179918,26.570425
228.62854,2.9657066,26.248908
228.62944,2.9136545,25.924587
228.63042,2.8578564,25.572243
228.63132,2.8062795,25.242276
228.63222,2.7549279,24.909659
228.63312,2.7037972,24.574474
228.63403,2.653197,24.229513
228.63493,2.6030358,23.877058
228.63583,2.5530891,23.522373
228.63673,2.5033538,23.165482
228.63763,2.4538251,22.806484
228.63853,2.4044997,22.445397
228.63951,2.3516031,22.054282
228.64041,2.3026875,21.689057
228.64133,2.2539631,21.321934
228.64223,2.2054254,20.952974
228.64313,2.1570716,20.58219
228.64403,2.1088966,20.209674
228.64493,2.0608975,19.835445
228.64583,2.013069,19.459594
228.64673,1.965408,19.082135
228.6477,1.9142638,18.673907
228.6486,1.8669376,18.293285
228.64952,1.8197665,17.911212
228.65042,1.7728882,17.525026
228.65132,1.7265274,17.130465
228.65222,1.6803079,16.734753
228.65312,1.6342248,16.337934
228.65402,1.5882733,15.940106
228.65494,1.54245,15.541252
228.65584,1.4967499,15.141456
228.6568,1.4476673,14.709891
228.65771,1.4022098,14.308265
228.65862,1.3568616,13.905834
228.65952,1.3116196,13.502634
228.66042,1.2664789,13.098722
228.66132,1.2214354,12.694129
228.66222,1.176485,12.288913
228.66313,1.1316232,11.883106
228.66403,1.0868458,11.476761
228.665,1.0387137,11.038604
228.66591,0.99409901,10.631254
228.66924,0.83162204,9.088554
228.67014,0.78794291,8.6662856
228.67104,0.7443205,8.2437762
228.67195,0.70075083,7.8210661
228.67291,0.65388256,7.3656847
228.67381,0.61040703,6.9427277
228.67473,0.56697044,6.5197108
228.67563,0.52356813,6.0966852
228.67653,0.48019603,5.6736867
228.67743,0.43684958,5.2507715
228.67833,0.39352456,4.8279692
228.67923,0.35021647,4.4053424
228.68015,0.30692211,3.9828978
228.68105,0.26363582,3.5607147
228.682,0.21702481,3.1063857
228.68292,0.17374375,2.6848422
228.68382,0.13067555,2.2580747
228.68472,0.087990868,1.8216114
228.68562,0.045284934,1.3858259
228.68652,0.0025534062,0.95075552
228.68742,23.959791,0.51647248
228.68834,23.916994,0.082996642
228.68924,23.874158,-0.34960294
228.6902,23.827976,-0.81444027
