# GET [h], theta [deg], phi [deg]
263.00098,57.259272,-139.40251
263.00195,57.274526,-139.42928
263.00284,57.288685,-139.45413
263.00375,57.302858,-139.47896
263.00464,57.317041,-139.50379
263.00555,57.331216,-139.52862
263.00647,57.345402,-139.55344
263.00735,57.359585,-139.57826
263.00827,57.373776,-139.60307
263.00916,57.38798,-139.62789
263.01013,57.403269,-139.6546
263.01105,57.417476,-139.67939
263.01193,57.431687,-139.70419
263.01285,57.445893,-139.72898
263.01376,57.460115,-139.75376
263.01465,57.474344,-139.77855
263.01556,57.488566,-139.80331
263.01645,57.502791,-139.82808
263.01736,57.512915,-139.84461
263.01825,57.519192,-139.85341
263.01923,57.525952,-139.86289
263.02014,57.532222,-139.87169
263.02103,57.538501,-139.8805
263.02194,57.544773,-139.88931
263.02286,57.551049,-139.8981
263.02374,57.55733,-139.90691
263.02466,57.563606,-139.9157
263.02554,57.569887,-139.92451
263.02646,57.576159,-139.93329
263.02744,57.582923,-139.94276
263.02832,57.589205,-139.95157
263.02924,57.595483,-139.96035
263.03015,57.601767,-139.96914
263.03104,57.608043,-139.97794
263.03195,57.614333,-139.98673
263.03284,57.620599,-139.99552
263.03375,57.62499,-139.99991
263.03467,57.622181,-139.9877
263.03555,57.619383,-139.97549
263.03653,57.616369,-139.96233
263.03745,57.613563,-139.95011
263.03833,57.610766,-139.9379
263.03925,57.607974,-139.92568
263.04013,57.605177,-139.91347
263.04105,57.602395,-139.90125
263.04193,57.599603,-139.88903
263.04285,57.596806,-139.87681
263.04376,57.594037,-139.86458
263.0447,57.591033,-139.85143
263.04562,57.588255,-139.8392
263.04654,57.58548,-139.82697
263.04742,57.582705,-139.81476
263.04834,57.579934,-139.80253
263.04922,57.577158,-139.7903
263.05014,57.574384,-139.77807
263.05106,57.571741,-139.76698
263.05194,57.569126,-139.75602
263.05286,57.566502,-139.74504
263.05383,57.563668,-139.73322
263.05472,57.561052,-139.72226
263.05563,57.558432,-139.71128
263.05652,57.555826,-139.70031
263.05743,57.553207,-139.68933
263.05832,57.550594,-139.67837
263.05923,57.547977,-139.66739
263.06015,57.545369,-139.65641
263.06104,57.542759,-139.64543
263.062,57.539952,-139.63361
263.06293,57.537352,-139.62263
263.0638,57.534747,-139.61165
263.06473,57.532143,-139.60067
263.0656,57.52954,-139.5897
263.06653,57.526947,-139.57871
263.06744,57.523802,-139.56744
263.06833,57.520288,-139.55599
263.06924,57.516774,-139.54452
263.07013,57.513267,-139.53306
263.0711,57.509486,-139.52071
263.07202,57.50598,-139.50924
263.0729,57.502472,-139.49778
263.07382,57.498979,-139.4863
263.0747,57.49547,-139.47484
263.07562,57.491973,-139.46336
263.07654,57.488466,-139.45189
263.07742,57.484981,-139.44042
263.07834,57.481485,-139.42895
263.0793,57.477714,-139.41659
263.0802,57.474222,-139.40512
263.08112,57.470737,-139.39364
263.082,57.467246,-139.38217
263.08292,57.463757,-139.37069
263.08383,57.460291,-139.35944
263.08472,57.456894,-139.3488
263.08563,57.453497,-139.33814
263.08652,57.450105,-139.32749
263.08743,57.446716,-139.31683
263.0884,57.443056,-139.30535
263.0893,57.439664,-139.29469
263.0902,57.436273,-139.28404
263.09113,57.432894,-139.27337
263.092,57.429503,-139.26272
263.09293,57.426118,-139.25204
263.0938,57.422737,-139.2414
263.09473,57.419348,-139.23073
263.0956,57.415966,-139.22006
263.0966,57.412335,-139.20857
263.0975,57.408955,-139.19791
263.0984,57.405574,-139.18724
263.0993,57.402194,-139.17658
263.10022,57.398825,-139.1659
263.1011,57.395047,-139.15533
263.10202,57.391254,-139.14474
263.1029,57.387462,-139.13418
263.10382,57.38368,-139.1236
263.10474,57.379897,-139.11301
263.10568,57.375826,-139.10162
263.1066,57.37204,-139.09104
263.1075,57.368253,-139.08046
263.1084,57.364468,-139.06987
263.1093,57.360699,-139.0593
263.1102,57.356919,-139.04871
263.1111,57.353143,-139.03813
263.112,57.349362,-139.02754
263.1129,57.345598,-139.01695
263.1139,57.341537,-139.00555
263.11478,57.337762,-138.99497
263.1157,57.333991,-138.98437
263.1166,57.330228,-138.97379
263.1175,57.331698,-138.97368
263.1184,57.335742,-138.97874
263.1193,57.3398,-138.9838
263.1202,57.343846,-138.98886
263.12112,57.347897,-138.9939
263.12207,57.35226,-138.99935
263.123,57.356307,-139.0044
263.1239,57.360357,-139.00946
263.1248,57.364416,-139.01452
263.1257,57.368461,-139.01956
263.1266,57.372518,-139.02463
263.1275,57.376563,-139.02968
263.12842,57.380616,-139.03473
263.1293,57.384663,-139.03979
263.13022,57.388719,-139.04484
263.1312,57.393078,-139.05028
263.13208,57.397123,-139.05534
263.133,57.40118,-139.06039
263.13388,57.409752,-139.07375
263.1348,57.426277,-139.10165
263.13568,57.442787,-139.12956
263.1366,57.459321,-139.15746
263.1375,57.475854,-139.18535
263.1384,57.492382,-139.21323
263.13937,57.510204,-139.24325
263.1403,57.526758,-139.27112
263.14117,57.543306,-139.29899
263.1421,57.559863,-139.32684
263.14297,57.576418,-139.35471
263.1439,57.592991,-139.38255
263.1448,57.609562,-139.41039
263.1457,57.626125,-139.43822
263.1466,57.642714,-139.46605
263.1475,57.659306,-139.49388
263.14847,57.67717,-139.52384
263.14938,57.693765,-139.55165
263.15027,57.709864,-139.57861
263.15118,57.717316,-139.59118
263.15207,57.724768,-139.60377
263.15298,57.732223,-139.61634
263.1539,57.73969,-139.62891
263.1548,57.747146,-139.64148
263.1557,57.754597,-139.65405
263.15668,57.762632,-139.66758
263.15756,57.770091,-139.68015
263.15848,57.777562,-139.69272
263.15936,57.785023,-139.70529
263.16028,57.792486,-139.71785
263.1612,57.799948,-139.73042
263.16208,57.807411,-139.74299
263.163,57.814877,-139.75554
263.16388,57.822341,-139.76812
263.1648,57.829814,-139.78067
263.16577,57.83786,-139.7942
263.16666,57.845328,-139.80676
263.16757,57.84836,-139.80335
263.16846,57.849886,-139.79456
263.16937,57.85142,-139.78575
263.1703,57.852963,-139.77694
263.17117,57.8545,-139.76815
263.1721,57.856039,-139.75934
263.17297,57.857569,-139.75056
263.17395,57.859228,-139.74108
263.17487,57.860772,-139.73227
263.17575,57.862317,-139.72348
263.17667,57.863867,-139.71467
263.17758,57.865412,-139.70588
263.17847,57.866955,-139.69708
263.17938,57.868513,-139.68828
263.18027,57.870065,-139.67949
263.18118,57.87162,-139.67068
263.1821,57.873166,-139.66189
263.18304,57.874851,-139.65242
263.18396,57.879276,-139.64094
263.18488,57.887371,-139.62606
263.18576,57.895472,-139.6112
263.18668,57.903579,-139.59632
263.18756,57.911685,-139.58145
263.18848,57.919798,-139.56657
263.18936,57.927914,-139.5517
263.19028,57.936055,-139.53682
263.19125,57.944801,-139.52081
263.19214,57.952949,-139.50593
263.19305,57.96109,-139.49105
263.19397,57.969238,-139.47616
263.19485,57.977389,-139.46129
263.19577,57.985561,-139.4464
263.19666,57.993727,-139.43153
263.19757,58.001892,-139.41664
263.1985,58.010067,-139.40175
263.19937,58.018247,-139.38688
263.20035,58.026989,-139.37077
263.20126,58.034598,-139.35528
263.20215,58.042189,-139.33979
263.20306,58.049805,-139.32429
263.20395,58.057407,-139.30881
263.20486,58.065038,-139.29331
263.20575,58.072668,-139.27783
263.20667,58.080299,-139.26232
263.20758,58.087941,-139.24683
263.20853,58.096169,-139.23016
263.20944,58.103827,-139.21466
263.21036,58.111479,-139.19916
263.21124,58.119142,-139.18367
263.21216,58.126805,-139.16818
263.21304,58.134483,-139.15269
263.2143,58.145116,-139.13123
263.21527,58.153399,-139.11454
263.2162,58.161095,-139.09904
263.21707,58.166006,-139.08658
263.218,58.16036,-139.08555
263.2189,58.154709,-139.08452
263.2198,58.149068,-139.0835
263.2207,58.143418,-139.08246
263.2216,58.137774,-139.08143
263.2225,58.13212,-139.08041
263.2234,58.126474,-139.07938
263.22437,58.120386,-139.07827
263.22528,58.11474,-139.07724
263.22617,58.109092,-139.07621
263.22708,58.103444,-139.07517
263.228,58.097792,-139.07414
263.22888,58.092146,-139.07311
263.2298,58.086494,-139.07206
263.23068,58.080847,-139.07104
263.2316,58.075192,-139.07001
263.23257,58.069109,-139.06888
263.23346,58.063461,-139.06785
263.23438,58.055712,-139.06865
263.2353,58.047738,-139.06965
263.23618,58.039759,-139.07065
263.2371,58.031775,-139.07164
263.23798,58.023808,-139.07265
263.2389,58.015835,-139.07365
263.23978,58.007851,-139.07464
263.2407,57.999872,-139.07564
263.24167,57.991286,-139.0767
263.24258,57.983302,-139.07769
263.24347,57.975324,-139.07868
263.2444,57.967346,-139.07965
263.24527,57.959379,-139.08065
263.2462,57.951401,-139.08163
263.24707,57.943416,-139.08262
263.248,57.935451,-139.08359
263.2489,57.927466,-139.08458
263.24985,57.918868,-139.08563
263.25076,57.911468,-139.08713
263.25168,57.904471,-139.089
263.25256,57.897449,-139.09086
263.25348,57.890447,-139.09271
263.25436,57.883431,-139.09458
263.25528,57.876417,-139.09643
263.2562,57.869409,-139.09828
263.25708,57.862401,-139.10014
263.258,57.855387,-139.10199
263.25897,57.847845,-139.10399
263.25986,57.840837,-139.10585
263.26077,57.83383,-139.10769
263.26166,57.82681,-139.10954
263.26257,57.819809,-139.11139
263.26346,57.812797,-139.11323
263.26437,57.8058,-139.11508
263.2653,57.798784,-139.11692
263.26617,57.791777,-139.11877
263.26715,57.783738,-139.12064
263.26807,57.774996,-139.12209
263.26895,57.766262,-139.12355
263.26987,57.757516,-139.125
263.27075,57.748778,-139.12647
263.27167,57.740043,-139.12791
263.27258,57.731303,-139.12937
263.27347,57.722563,-139.13082
263.27438,57.713826,-139.13227
263.27527,57.705077,-139.13372
263.27625,57.695663,-139.13528
263.27716,57.686932,-139.13673
263.27805,57.678196,-139.13818
263.27896,57.669447,-139.13962
263.27985,57.660711,-139.14107
263.28076,57.651975,-139.14251
263.28168,57.643233,-139.14394
263.28256,57.634496,-139.14539
263.28348,57.625764,-139.14682
263.28445,57.553632,-139.16632
263.28534,57.481039,-139.18493
263.28625,57.408674,-139.20234
263.28714,57.336506,-139.21855
263.28806,57.264511,-139.23351
263.28897,57.192652,-139.24723
263.28986,57.120897,-139.25971
263.29077,57.049213,-139.27092
263.29166,56.977595,-139.28083
263.29257,56.905974,-139.28946
263.29355,56.828833,-139.29729
263.29443,56.757137,-139.30321
263.29535,56.685369,-139.3078
263.29626,56.613474,-139.31106
263.29715,56.541446,-139.31299
263.29807,56.469233,-139.31357
263.29895,56.396806,-139.31281
263.29987,56.324128,-139.31071
263.30075,56.242261,-139.31641
263.30173,56.147639,-139.32697
263.30264,56.059913,-139.33445
263.30353,55.972246,-139.33964
263.30444,55.884568,-139.34253
263.30536,55.796824,-139.3431
263.30624,55.708931,-139.34133
263.30716,55.620826,-139.33719
263.30804,55.532429,-139.3307
263.30896,55.443679,-139.32182
263.30988,55.354494,-139.31055
263.31082,55.257886,-139.29575
263.31174,55.167585,-139.27951
263.31265,55.076635,-139.26088
263.31354,54.984964,-139.23987
263.31445,54.892499,-139.21647
263.31534,54.799183,-139.19069
263.31625,54.704923,-139.16252
263.31714,54.617223,-139.1583
263.31805,54.547904,-139.2174
263.31903,54.473063,-139.2786
263.31992,54.403306,-139.33315
263.32083,54.333247,-139.38552
263.32175,54.262808,-139.43569
263.32263,54.19192,-139.48371
263.32355,54.120531,-139.52956
263.32443,54.048574,-139.57328
263.32535,53.975974,-139.61485
263.32626,53.902683,-139.65434
263.32715,53.828625,-139.69173
263.32813,53.747946,-139.72969
263.32904,53.672108,-139.76284
263.32993,53.595328,-139.79399
263.33084,53.517533,-139.82316
263.33173,53.438675,-139.85039
263.33264,53.358687,-139.87571
263.33353,53.277526,-139.89917
263.33444,53.219199,-139.97225
263.33536,53.160856,-140.04426
263.33633,53.097355,-140.11935
263.33722,53.03771,-140.18683
263.33813,52.977316,-140.25217
263.33902,52.916142,-140.3154
263.33994,52.854094,-140.37656
263.34082,52.791146,-140.43569
263.34174,52.72721,-140.49282
263.34265,52.662242,-140.54798
263.34354,52.596188,-140.60124
263.34445,52.528967,-140.65263
263.34543,52.455237,-140.70593
263.3463,52.38547,-140.75358
263.34723,52.314374,-140.79951
263.3481,52.241933,-140.84379
263.34903,52.168057,-140.88644
263.34995,52.092723,-140.92752
263.35083,52.02533,-141.01822
263.35175,51.961549,-141.1318
263.35263,51.896807,-141.24311
263.3536,51.825909,-141.36048
263.35452,51.758892,-141.46723
263.3554,51.690702,-141.5719
263.35632,51.621238,-141.67456
263.3572,51.550443,-141.77527
263.35812,51.478253,-141.8741
263.35904,51.404606,-141.97113
263.35992,51.329447,-142.06647
263.36084,51.252702,-142.16015
263.36172,51.174341,-142.25231
263.3627,51.088061,-142.34993
263.36362,51.006144,-142.43915
263.3645,50.922452,-142.52712
263.36542,50.83692,-142.61391
263.36633,50.749525,-142.69962
263.36722,50.694447,-142.78523
263.36813,50.697846,-142.87064
263.36902,50.699783,-142.95394
263.36993,50.700206,-143.03522
263.3709,50.698917,-143.12057
263.3718,50.696033,-143.1979
263.3727,50.691516,-143.27347
263.3736,50.685298,-143.34736
263.3745,50.677349,-143.41965
263.37543,50.667628,-143.49042
263.3763,50.656122,-143.55979
263.37723,50.642774,-143.62782
263.3781,50.627577,-143.69463
263.3791,50.609088,-143.76529
263.38,50.589946,-143.82981
263.3809,50.568876,-143.8934
263.3818,50.545849,-143.95611
263.3854,50.466427,-144.35295
263.38632,50.449895,-144.4853
263.3872,50.43174,-144.61624
263.38818,50.410304,-144.75578
263.3891,50.388648,-144.88409
263.39,50.365274,-145.01132
263.3909,50.340168,-145.13755
263.3918,50.313312,-145.26291
263.3927,50.284672,-145.38751
263.39362,50.254244,-145.51144
263.3945,50.222045,-145.63485
263.39542,50.188036,-145.75779
263.3964,50.14941,-145.88985
263.39728,50.111677,-146.01225
263.3982,50.07214,-146.13456
263.3991,50.030823,-146.25687
263.4,49.987729,-146.3793
263.4009,50.005726,-146.46273
263.4018,50.043067,-146.53204
263.4027,50.078489,-146.60039
263.40363,50.111993,-146.66791
263.4045,50.14359,-146.73466
263.4055,50.175455,-146.80581
263.4064,50.203052,-146.87129
263.4073,50.228741,-146.93629
263.4082,50.25253,-147.00093
263.4091,50.27441,-147.06528
263.41,50.294396,-147.12941
263.4109,50.312518,-147.19345
263.4118,50.328762,-147.2575
263.41272,50.343178,-147.32158
263.41367,50.356653,-147.39079
263.41458,50.367299,-147.45528
263.4155,50.376164,-147.52012
263.41638,50.383269,-147.58536
263.4173,50.397498,-147.67223
263.41818,50.421425,-147.7858
263.4191,50.443849,-147.89898
263.42,50.464819,-148.01185
263.4209,50.484325,-148.12448
263.4218,50.502381,-148.23697
263.4228,50.520251,-148.35801
263.42368,50.535389,-148.47041
263.4246,50.549159,-148.58288
263.42548,50.561592,-148.6955
263.4264,50.572696,-148.80836
263.42728,50.582516,-148.92149
263.4282,50.591076,-149.03497
263.4291,50.598403,-149.14886
263.43,50.604552,-149.26325
263.43097,50.609865,-149.38705
263.4319,50.613629,-149.50263
263.43277,50.616326,-149.61887
263.4337,50.623323,-149.73256
263.43457,50.664325,-149.82499
263.4355,50.703892,-149.91748
263.4364,50.742121,-150.0101
263.4373,50.779028,-150.10288
263.4382,50.814624,-150.19592
263.4391,50.848953,-150.28924
263.44006,50.884542,-150.39012
263.44098,50.916324,-150.48424
263.44186,50.946962,-150.57882
263.44278,50.97648,-150.67391
263.4437,51.004892,-150.76956
263.44458,51.03228,-150.86581
263.4455,51.058632,-150.9627
263.44638,51.084027,-151.06029
263.4473,51.108499,-151.15861
263.44827,51.133852,-151.26536
263.44916,51.156533,-151.36529
263.45007,51.178393,-151.46607
263.45096,51.206558,-151.52801
263.45187,51.236188,-151.58152
263.4528,51.265876,-151.63494
263.45367,51.295627,-151.68831
263.4546,51.3254,-151.74158
263.45547,51.355266,-151.79479
263.4564,51.38516,-151.84795
263.45737,51.41742,-151.9051
263.45825,51.447436,-151.95809
263.45917,51.477506,-152.01102
263.46008,51.507633,-152.06385
263.46097,51.537812,-152.11662
263.46188,51.568049,-152.16933
263.46277,51.598351,-152.22194
263.46368,51.628706,-152.27449
263.46457,51.659113,-152.32696
263.46555,51.691925,-152.38339
263.46646,51.722452,-152.43569
263.46735,51.733726,-152.48995
263.46826,51.726972,-152.54614
263.46918,51.72027,-152.60236
263.47006,51.713614,-152.6586
263.47098,51.706999,-152.71484
263.47186,51.700426,-152.77112
263.47278,51.693893,-152.82741
263.4737,51.687391,-152.88372
263.47464,51.68045,-152.94437
263.47556,51.674053,-153.00072
263.47647,51.667687,-153.05709
263.47736,51.661364,-153.11347
263.47827,51.655095,-153.16987
263.47916,51.648862,-153.2263
263.48007,51.642671,-153.28274
263.48096,51.636516,-153.33919
263.48187,51.630415,-153.39566
263.48285,51.62388,-153.4565
263.48376,51.623687,-153.48685
263.48465,51.645584,-153.41838
263.48557,51.667562,-153.34997
263.48645,51.689623,-153.28161
263.48737,51.71177,-153.21334
263.48825,51.734007,-153.14514
263.48917,51.756311,-153.077
263.49008,51.778692,-153.00893
263.49097,51.801161,-152.94091
263.49194,51.825455,-152.86775
263.49286,51.848094,-152.79988
263.49374,51.87082,-152.73209
263.49466,51.893623,-152.66438
263.49554,51.916505,-152.59672
263.49646,51.939456,-152.52912
263.49738,51.962501,-152.4616
263.49826,51.985629,-152.39415
263.49918,52.008829,-152.32677
263.50015,52.033915,-152.2543
263.50104,52.007504,-152.25036
263.50195,51.975664,-152.25338
263.50284,51.943807,-152.2564
263.50375,51.911948,-152.25948
263.50464,51.880097,-152.26256
263.50555,51.84823,-152.26569
263.50647,51.816343,-152.26883
263.50735,51.784483,-152.27202
263.50827,51.752597,-152.27523
263.50925,51.718252,-152.2787
263.51013,51.686364,-152.28196
263.51105,51.654456,-152.28525
263.51193,51.622558,-152.28857
263.51285,51.590636,-152.2919
263.51376,51.558726,-152.29528
263.51465,51.526804,-152.29867
263.51556,51.494879,-152.3021
263.51645,51.462941,-152.30554
263.51743,51.447171,-152.31315
263.51834,51.446584,-152.32312
263.51923,51.445984,-152.33311
263.52014,51.445369,-152.34312
263.52103,51.44475,-152.3531
263.52194,51.444112,-152.36312
263.52286,51.443461,-152.37316
263.52374,51.442817,-152.3832
263.52466,51.442138,-152.39323
263.52554,51.441463,-152.4033
263.52652,51.44072,-152.41414
263.52744,51.440002,-152.42421
263.52832,51.439304,-152.43429
263.52924,51.438573,-152.4444
263.53015,51.43783,-152.45451
263.53104,51.437092,-152.46462
263.53195,51.436325,-152.47475
263.53284,51.435563,-152.48489
263.53375,51.488162,-152.57287
263.53473,51.765021,-152.98126
263.5356,52.026266,-153.35552
263.53653,52.291447,-153.72491
263.53745,52.560549,-154.08944
263.53833,52.833521,-154.449
263.53925,53.110319,-154.80362
263.54013,53.390907,-155.15321
263.54105,53.675224,-155.4978
263.54193,53.963244,-155.83734
263.54285,54.254913,-156.17179
263.54382,54.57306,-156.52628
263.5447,54.872179,-156.85015
263.54562,55.174805,-157.16889
263.54654,55.480909,-157.48252
263.54742,55.79044,-157.79098
263.54834,56.103354,-158.09433
263.54922,56.419605,-158.39251
263.55014,56.73914,-158.68557
263.55106,57.14686,-159.1384
