# GET [h], theta [deg], phi [deg]
263.6166,125.23265,-15.537239
263.6175,125.24843,-15.514009
263.6184,125.28058,-15.467891
263.6193,125.31269,-15.421682
263.6202,125.34474,-15.375384
263.6212,125.3792,-15.325419
263.62207,125.41114,-15.278921
263.623,125.44303,-15.232338
263.6239,125.47487,-15.185645
263.6248,125.50665,-15.138868
263.6257,125.53838,-15.091994
263.6266,125.57006,-15.045051
263.6275,125.60169,-14.997984
263.62842,125.63326,-14.950832
263.62936,125.6672,-14.89995
263.63028,125.69866,-14.852605
263.6312,125.73007,-14.805171
263.63208,125.76142,-14.757637
263.633,125.79272,-14.710015
263.63388,125.82081,-14.671274
263.6348,125.84335,-14.648239
263.63568,125.86588,-14.625166
263.6366,125.88839,-14.602046
263.6375,125.91089,-14.578897
263.63846,125.93511,-14.553915
263.63937,125.95759,-14.530689
263.6403,125.98006,-14.507423
263.64117,126.00251,-14.484114
263.6421,126.02495,-14.460772
263.64297,126.04737,-14.437394
263.6439,126.06979,-14.413978
263.6448,126.0922,-14.39051
263.6457,126.11459,-14.367019
263.64667,126.13868,-14.341673
263.64758,126.16105,-14.318102
263.64847,126.1834,-14.294494
263.64938,126.20573,-14.270845
263.65027,126.22912,-14.247713
263.65118,126.27065,-14.234196
263.65207,126.31218,-14.220608
263.65298,126.3537,-14.206972
263.6539,126.39523,-14.19325
263.6548,126.43675,-14.179469
263.65576,126.48147,-14.164555
263.65668,126.523,-14.150626
263.65756,126.56452,-14.136644
263.65848,126.60605,-14.122576
263.65936,126.64757,-14.108452
263.66028,126.68909,-14.094269
263.6612,126.73061,-14.080006
263.66208,126.77213,-14.065687
263.663,126.81365,-14.051287
263.66397,126.85837,-14.035707
263.66486,126.89989,-14.021175
263.66577,126.9414,-14.006573
263.66666,126.98292,-13.991894
263.66757,127.02206,-13.976261
263.66846,127.0604,-13.960253
263.66937,127.09873,-13.944173
263.6703,127.13706,-13.928037
263.67117,127.17539,-13.911839
263.6721,127.21372,-13.895575
263.67307,127.25499,-13.877987
263.67395,127.29331,-13.861592
263.67487,127.33162,-13.845132
263.67575,127.36994,-13.82861
263.67667,127.40824,-13.812029
263.67758,127.44655,-13.795378
263.67847,127.48486,-13.778647
263.67938,127.52316,-13.761867
263.68027,127.56146,-13.745023
263.68124,127.60269,-13.726805
263.68216,127.64098,-13.709827
263.68304,127.67926,-13.692791
263.68396,127.71914,-13.677573
263.68488,127.76105,-13.664706
263.68576,127.80296,-13.651783
263.68668,127.84487,-13.638788
263.68756,127.88678,-13.625737
263.68848,127.92869,-13.612614
263.68936,127.97061,-13.599419
263.69034,128.01574,-13.585151
263.69125,128.05764,-13.571836
263.69214,128.09955,-13.55845
263.69305,128.14146,-13.545007
263.69397,128.18337,-13.531491
263.69485,128.22528,-13.517911
263.69577,128.26719,-13.504265
263.69666,128.30909,-13.490562
263.69757,128.351,-13.476778
263.69855,128.39613,-13.461883
263.69943,128.43804,-13.447971
263.70035,128.47594,-13.439618
263.70126,128.48762,-13.468158
263.70215,128.49929,-13.496705
263.70306,128.51094,-13.525283
263.70395,128.52257,-13.553891
263.70486,128.53418,-13.582505
263.70575,128.54578,-13.611147
263.70667,128.55736,-13.639822
263.70764,128.56981,-13.670711
263.70853,128.58135,-13.699431
263.70944,128.59289,-13.728157
263.71036,128.60439,-13.756918
263.71124,128.61589,-13.785694
263.71216,128.62737,-13.814486
263.71304,128.63882,-13.843313
263.71396,128.65027,-13.872157
263.71487,128.66169,-13.901021
263.71582,128.67398,-13.932125
263.71674,128.68536,-13.961033
263.71765,128.72545,-13.923674
263.71854,128.7716,-13.872041
263.71945,128.81769,-13.820244
263.72034,128.86373,-13.768272
263.72125,128.90971,-13.716138
263.72217,128.95563,-13.663834
263.72305,129.0015,-13.611361
263.72397,129.04731,-13.558709
263.72495,129.09658,-13.501824
263.72583,129.14226,-13.448842
263.72675,129.18789,-13.395659
263.72763,129.23346,-13.342329
263.72855,129.27897,-13.288819
263.72943,129.32443,-13.235122
263.73035,129.36982,-13.181278
263.73126,129.41516,-13.127248
263.73215,129.46043,-13.073061
263.73312,129.50912,-13.0145
263.73404,129.55177,-12.981703
263.73492,129.59206,-12.969174
263.73584,129.63236,-12.956581
263.73672,129.67266,-12.943929
263.73764,129.71296,-12.931229
263.73856,129.75326,-12.918462
263.73944,129.79356,-12.905656
263.74036,129.83385,-12.892774
263.74133,129.87725,-12.878833
263.74222,129.91754,-12.865847
263.74313,129.95784,-12.852786
263.74402,129.99813,-12.839674
263.74493,130.03842,-12.826497
263.74582,130.07871,-12.813277
263.74673,130.11901,-12.799975
263.74765,130.15929,-12.786638
263.74854,130.19958,-12.773226
263.74945,130.23987,-12.759756
263.75043,130.28462,-12.746442
263.7513,130.33138,-12.738847
263.75223,130.37816,-12.731186
263.7531,130.42494,-12.72347
263.75403,130.47172,-12.715697
263.75494,130.5185,-12.707866
263.75583,130.56528,-12.699977
263.75674,130.61207,-12.692032
263.75763,130.65886,-12.684031
263.7586,130.70925,-12.675354
263.75952,130.75605,-12.667231
263.7604,130.80285,-12.659052
263.76132,130.84964,-12.650813
263.7622,130.89645,-12.642519
263.76312,130.94326,-12.634166
263.76404,130.99007,-12.625756
263.76492,131.03687,-12.617285
263.76584,131.08369,-12.608758
263.76672,131.1305,-12.600179
263.7677,131.18197,-12.582996
263.76862,131.22994,-12.565533
263.7695,131.27792,-12.547974
263.77042,131.32589,-12.530344
263.77133,131.37386,-12.512612
263.77222,131.42183,-12.494801
263.77313,131.46979,-12.476902
263.77402,131.51775,-12.458916
263.77493,131.56571,-12.440843
263.7759,131.61735,-12.421286
263.7768,131.6653,-12.403029
263.7777,131.71325,-12.384676
263.77863,131.7612,-12.366255
263.7795,131.80914,-12.347725
263.78043,131.85707,-12.329115
263.7813,131.90501,-12.310417
263.78223,131.95294,-12.291621
263.7831,132.00087,-12.272745
263.78403,132.03027,-12.267493
263.785,132.0433,-12.275625
263.7859,132.05539,-12.283179
263.7868,132.06749,-12.290728
263.78772,132.07959,-12.298281
263.7886,132.09168,-12.305847
263.78952,132.10377,-12.313416
263.7904,132.11586,-12.32098
263.79132,132.12795,-12.328556
263.79224,132.14005,-12.336139
263.79318,132.15307,-12.34429
263.7941,132.16516,-12.351879
263.795,132.17725,-12.359473
263.7959,132.18933,-12.367069
263.7968,132.20142,-12.374652
263.7977,132.21351,-12.382257
263.7986,132.22559,-12.389865
263.7995,132.23767,-12.397478
263.8004,132.26927,-12.40192
263.80133,132.37467,-12.394261
263.80228,132.48819,-12.385792
263.8032,132.59362,-12.377691
263.8041,132.69907,-12.369393
263.805,132.80453,-12.360863
263.8059,132.91001,-12.352116
263.8068,133.01551,-12.343161
263.8077,133.12102,-12.333987
263.80862,133.22655,-12.324586
263.8095,133.33209,-12.314972
263.8105,133.44577,-12.30436
263.8114,133.55133,-12.294296
263.8123,133.65692,-12.283993
263.8132,133.76252,-12.273482
263.8141,133.86813,-12.262729
263.815,133.97376,-12.251748
263.81592,134.0794,-12.24055
263.8168,134.18505,-12.229126
263.81772,134.35524,-12.219374
263.8186,134.53251,-12.209329
263.81958,134.72348,-12.1979
263.8205,134.90083,-12.186733
263.82138,135.07824,-12.175012
263.8223,135.25568,-12.162749
263.82318,135.43316,-12.149923
263.8241,135.61067,-12.136537
263.825,135.78823,-12.122599
263.8259,135.96581,-12.108084
263.8268,136.14344,-12.092997
263.8278,136.33476,-12.076114
263.82867,136.51246,-12.059816
263.8296,136.69018,-12.042963
263.83047,136.86794,-12.025498
263.8314,137.04573,-12.00745
263.8323,137.22354,-11.98879
263.8332,137.40139,-11.969526
263.8341,137.58282,-11.97973
263.835,137.7667,-12.010363
263.8359,137.95061,-12.040949
263.83688,138.1487,-12.073869
263.83777,138.33266,-12.104395
263.83868,138.51664,-12.13489
263.83957,138.70066,-12.165343
263.84048,138.88469,-12.195776
263.8414,139.06876,-12.226183
263.8423,139.25284,-12.25655
263.8432,139.43695,-12.286903
263.8441,139.62108,-12.317231
263.84506,139.81941,-12.349873
263.84598,140.00359,-12.380144
263.84686,140.18779,-12.410404
263.84778,140.37202,-12.440646
263.8487,140.55628,-12.470873
263.84958,140.74055,-12.501069
263.8505,140.92488,-12.548216
263.85138,141.10926,-12.638113
263.8523,141.29356,-12.728769
263.85318,141.47778,-12.820184
263.85416,141.67609,-12.919496
263.85507,141.86015,-13.012506
263.85596,142.04414,-13.106321
263.85687,142.22804,-13.200925
263.8578,142.41187,-13.296358
263.85867,142.5956,-13.392626
263.8596,142.77926,-13.489722
263.86047,142.96283,-13.587642
263.8614,143.14632,-13.68645
263.86237,143.34382,-13.793831
263.86325,143.52712,-13.894471
263.86417,143.71033,-13.996011
263.86508,143.89345,-14.098467
263.86597,144.07647,-14.201852
263.86688,144.25941,-14.306181
263.86777,144.45506,-14.457257
263.86868,144.65075,-14.611032
263.8696,144.84621,-14.766492
263.87048,145.04141,-14.923685
263.87146,145.25135,-15.09492
263.87238,145.44603,-15.255758
263.87326,145.64045,-15.418383
263.87418,145.8346,-15.582867
263.87506,146.02849,-15.749195
263.87598,146.2221,-15.917421
263.87686,146.41543,-16.087545
263.87778,146.60848,-16.259628
263.8787,146.80125,-16.433654
263.87964,147.00851,-16.62332
263.88055,147.20066,-16.801567
263.88147,147.3925,-16.981871
263.88235,147.58404,-17.164288
263.88327,147.77526,-17.348838
263.88416,147.95793,-17.578741
263.88507,148.13597,-17.832706
263.886,148.31337,-18.089695
263.88687,148.4901,-18.349741
263.8878,148.66617,-18.61284
263.88876,148.85502,-18.899684
263.88965,149.02967,-19.169319
263.89056,149.20361,-19.442137
263.89145,149.37684,-19.718209
263.89236,149.54934,-19.997555
263.89325,149.7211,-20.280216
263.89417,149.89211,-20.566231
263.89508,150.06236,-20.855622
263.89597,150.23183,-21.148464
263.89694,150.41345,-21.467715
263.89786,150.58127,-21.767797
263.89874,150.74826,-22.071473
263.89966,150.91442,-22.378724
263.90054,151.04179,-22.617558
263.90146,151.1022,-22.731484
263.90237,151.16251,-22.845901
263.90326,151.2227,-22.960799
263.90417,151.28277,-23.076207
263.90506,151.34273,-23.192113
263.90604,151.40717,-23.317462
263.90695,151.46688,-23.434407
263.90784,151.52647,-23.551857
263.90875,151.58594,-23.669814
263.90967,151.64531,-23.788266
263.91055,151.70454,-23.907219
263.91147,151.76364,-24.026717
263.91235,151.82263,-24.1467
263.91327,151.8815,-24.267204
263.91425,151.94475,-24.397575
263.91513,152.00336,-24.519148
263.91605,152.06183,-24.641243
263.91693,152.11563,-24.75648
263.91785,152.09136,-24.745137
263.91876,152.0671,-24.733816
263.91965,152.04284,-24.722505
263.92056,152.01857,-24.711198
263.92145,151.9943,-24.699929
263.92236,151.97005,-24.68866
263.92334,151.94392,-24.676524
263.92422,151.91966,-24.665282
263.92514,151.8954,-24.654047
263.92606,151.87112,-24.642835
263.92694,151.84686,-24.631626
263.92786,151.8226,-24.620433
263.92874,151.79834,-24.609226
263.92966,151.77408,-24.598059
263.93054,151.74982,-24.586899
263.93152,151.72369,-24.574908
263.93243,151.69942,-24.563768
263.93332,151.67517,-24.552651
263.93423,151.66309,-24.524931
263.93515,151.65511,-24.491574
263.93604,151.64712,-24.458287
263.93695,151.63913,-24.424986
263.93784,151.63112,-24.391709
263.93875,151.6231,-24.358446
263.93973,151.61446,-24.322679
263.9406,151.60642,-24.289494
263.94153,151.59837,-24.256286
263.94244,151.59031,-24.223125
263.94333,151.58225,-24.189974
263.94424,151.57417,-24.15685
263.94513,151.56608,-24.12377
263.94604,151.55799,-24.090677
263.94693,151.54988,-24.057618
263.94785,151.54177,-24.024571
263.94882,151.53301,-23.989024
263.9497,151.52487,-23.956054
263.95062,151.5264,-23.942344
263.95154,151.54026,-23.953205
263.95242,151.55412,-23.964053
263.95334,151.56798,-23.974911
263.95422,151.58183,-23.985811
263.95514,151.59568,-23.996706
263.95605,151.60954,-24.007592
263.957,151.62447,-24.019347
263.95792,151.63832,-24.030246
263.95883,151.65216,-24.041192
263.95972,151.66601,-24.052129
263.96063,151.67987,-24.063068
263.96152,151.69372,-24.074007
263.96243,151.70757,-24.084977
263.96335,151.72142,-24.095972
263.96423,151.73527,-24.106938
263.96515,151.74911,-24.11793
263.96613,151.76403,-24.129759
263.967,151.77689,-24.142156
263.96793,151.78325,-24.16373
263.9688,151.78961,-24.185318
263.96973,151.79598,-24.20691
263.9706,151.80233,-24.22852
263.97153,151.80869,-24.250167
263.97244,151.81504,-24.271764
263.97333,151.82138,-24.29341
263.9743,151.82821,-24.316715
263.97522,151.83454,-24.338396
263.9761,151.84087,-24.360075
263.97702,151.8472,-24.381726
263.9779,151.85351,-24.403438
263.97882,151.85983,-24.42515
263.97974,151.86615,-24.446833
263.98062,151.87246,-24.468587
263.98154,151.87876,-24.490326
263.98242,151.88507,-24.512045
263.9834,151.89185,-24.5355
263.9843,151.89498,-24.552351
263.9852,151.89744,-24.568168
263.9861,151.89989,-24.583965
263.987,151.90234,-24.599783
263.9879,151.90479,-24.615626
263.98883,151.90724,-24.631455
263.98972,151.90968,-24.647284
263.99063,151.91211,-24.663131
263.9916,151.91475,-24.680181
263.9925,151.91719,-24.696017
263.9934,151.91962,-24.711863
263.9943,151.92206,-24.727729
263.9952,151.92449,-24.743581
263.99612,151.92692,-24.759413
263.997,151.92934,-24.775268
263.99792,151.93177,-24.79113
263.9988,151.93419,-24.807012
263.99973,151.9366,-24.822875
264.0007,151.93922,-24.83996
264.0016,151.94163,-24.855829
264.0025,151.94404,-24.87172
264.00342,151.94645,-24.887602
264.0043,151.94886,-24.903486
264.00522,151.95127,-24.919374
264.0061,151.95367,-24.935238
264.00702,151.95607,-24.95116
264.0079,151.95847,-24.967052
264.00888,151.96105,-24.984175
264.0098,151.96345,-25.000062
264.01068,151.96584,-25.015964
264.0116,151.96823,-25.031897
264.0125,151.97062,-25.047811
264.0134,151.973,-25.063724
264.0143,151.97538,-25.079655
264.0152,151.97776,-25.095578
264.0161,151.98014,-25.111488
264.01703,151.99973,-25.195628
264.01797,152.14086,-25.771942
264.0189,152.26928,-26.312801
264.0198,152.39509,-26.859198
264.0207,152.51827,-27.411039
264.0216,152.6388,-27.968269
264.0225,152.75662,-28.530891
264.0234,152.87169,-29.098806
264.0243,152.984,-29.671985
264.0252,153.09351,-30.250353
264.02618,153.20825,-30.878932
264.02707,153.3118,-31.467839
264.02798,153.41246,-32.06171
264.0289,153.51015,-32.660461
264.0298,153.60485,-33.264023
264.0307,153.69656,-33.872243
264.0316,153.78521,-34.485071
264.0325,153.87078,-35.102353
264.03342,153.95326,-35.724048
264.0343,153.93048,-35.810846
264.03528,153.88226,-35.781214
264.0362,153.83747,-35.753765
264.03708,153.79269,-35.726405
264.038,153.74791,-35.699087
264.03888,153.70313,-35.671832
264.0398,153.65834,-35.644635
264.04068,153.61356,-35.617533
264.0416,153.56877,-35.590463
264.0425,153.52399,-35.56347
264.04346,153.47576,-35.534458
264.04437,153.43098,-35.507588
264.0453,153.38619,-35.480789
264.04617,153.34141,-35.454057
264.0471,153.29663,-35.42737
264.04797,153.25183,-35.400759
264.0489,153.20706,-35.374179
264.0498,153.16226,-35.347684
264.0507,153.14797,-35.34808
264.0516,153.16216,-35.373554
264.05258,153.17745,-35.400994
264.05347,153.19164,-35.42655
264.05438,153.20582,-35.452107
264.05527,153.22,-35.477683
264.05618,153.23416,-35.503301
264.0571,153.24835,-35.528904
264.05798,153.26251,-35.554586
264.0589,153.27667,-35.580268
264.05978,153.29082,-35.605987
264.06076,153.30606,-35.633695
264.06168,153.32021,-35.659434
264.06256,153.33436,-35.685229
264.06348,153.34848,-35.711051
264.06436,153.36261,-35.736882
264.06528,153.37674,-35.762748
264.0662,153.39087,-35.788619
264.06708,153.48609,-35.980914
264.068,153.88506,-36.816684
264.06888,154.27891,-37.676817
264.06985,154.69708,-38.63121
264.07077,155.07955,-39.544396
264.07166,155.45613,-40.484362
264.07257,155.82657,-41.45195
264.0735,156.19059,-42.447888
264.07437,156.54787,-43.473026
264.0753,156.89813,-44.52805
264.07617,157.24103,-45.613761
264.0771,157.57624,-46.730844
264.07806,157.92822,-47.969725
264.07895,158.24635,-49.15398
264.07986,158.55567,-50.371467
264.08075,158.85581,-51.622666
264.08167,159.1464,-52.907875
264.08258,159.42701,-54.227406
264.08347,159.69725,-55.581376
264.08438,159.9924,-57.20844
264.08527,160.27573,-58.908038
264.08618,160.54244,-60.654044
264.08716,160.81028,-62.584964
264.08804,161.04029,-64.42344
264.08896,161.2516,-66.303803
264.08987,161.44359,-68.2237
264.09076,161.61567,-70.180439
264.09167,161.76731,-72.170776
264.09256,161.89796,-74.191219
264.09348,162.00721,-76.237736
264.09436,162.09465,-78.306076
264.09534,162.16411,-80.55257
264.09625,162.20539,-82.651148
264.09717,162.22417,-84.756569
264.09805,162.22042,-86.863713
264.09897,162.19413,-88.967437
264.09985,162.14542,-91.062589
264.10077,162.14344,-91.786555
264.10165,162.18395,-91.577599
264.10257,162.22424,-91.367725
264.1035,162.26431,-91.156931
264.10443,162.30721,-90.928888
264.10535,162.34681,-90.7162
264.10626,162.38617,-90.502584
264.10715,162.42531,-90.28803
264.10806,162.46422,-90.072552
264.10895,162.50289,-89.856149
264.10986,162.54133,-89.638819
264.11078,162.57951,-89.420564
264.11166,162.61747,-89.201382
264.11264,162.65809,-88.964331
264.11356,162.69555,-88.743223
264.11444,162.73276,-88.521187
264.11536,162.76974,-88.298223
264.11624,162.80646,-88.074333
264.11716,162.82126,-87.929358
264.11804,162.78188,-87.983182
264.11896,162.74248,-88.036775
264.11987,162.70307,-88.090109
264.12082,162.66062,-88.147315
264.12173,162.62118,-88.20016
264.12265,162.58173,-88.252773
264.12354,162.54227,-88.305171
264.12445,162.50279,-88.357339
264.12534,162.4633,-88.409275
264.12625,162.42378,-88.460992
264.12717,162.38426,-88.512463
264.12805,162.34471,-88.563744
264.12897,162.30516,-88.614769
264.12994,162.26256,-88.669471
264.13083,162.22298,-88.720054
264.13174,162.1834,-88.77042
264.13263,162.1438,-88.820565
264.13354,162.10418,-88.870501
264.13443,162.11903,-88.967135
264.13535,162.13502,-89.064977
264.13626,162.15098,-89.163002
264.13715,162.16687,-89.261196
264.13812,162.18395,-89.367119
264.13904,162.19974,-89.465661
264.13992,162.21549,-89.564359
264.14084,162.23119,-89.663243
264.14172,162.24686,-89.762295
264.14264,162.26245,-89.861484
264.14355,162.278,-89.960874
264.14444,162.29349,-90.060432
264.14536,162.30894,-90.16016
264.14624,162.32435,-90.260056
264.14722,162.34088,-90.367791
264.14813,162.35617,-90.468037
264.14902,162.37143,-90.568451
264.14993,162.38661,-90.669032
