#GET [h], A15_xpos-J2000[km], A15_ypos-J2000[km], A15_zpos-J2000[km], A15_xvel-J2000[km/s], A15_yvel-J2000[km/s], A15_zvel-J2000[km/s],XRay_point_RA [h], XRay_point_DEC [deg]
227.52798,102292.81,-314312.41,-158190.71,-0.22773825,0.74770927,0.19194221,17.466929,-2.4534417
227.52888,102292.07,-314309.98,-158190.09,-0.22769968,0.74770846,0.19195425,17.468027,-2.4489743
227.52979,102291.32,-314307.54,-158189.46,-0.2276607,0.74770765,0.19196642,17.469124,-2.4445069
227.5307,102290.58,-314305.09,-158188.83,-0.22762174,0.74770683,0.19197859,17.470222,-2.4400373
227.5316,102289.84,-314302.67,-158188.21,-0.22758323,0.74770602,0.19199062,17.471319,-2.435585
227.5325,102289.11,-314300.24,-158187.59,-0.22754473,0.74770522,0.19200265,17.472416,-2.4311457
227.5334,102288.37,-314297.82,-158186.97,-0.22750625,0.74770442,0.19201467,17.473514,-2.4266854
227.53438,102287.57,-314295.19,-158186.29,-0.22746436,0.74770355,0.19202776,17.474157,-2.4283065
227.53528,102286.83,-314292.76,-158185.67,-0.22742592,0.74770275,0.19203977,17.474681,-2.4306913
227.53618,102286.1,-314290.34,-158185.05,-0.22738749,0.74770195,0.19205178,17.475203,-2.433095
227.53708,102285.36,-314287.92,-158184.42,-0.22734907,0.74770115,0.19206378,17.475727,-2.4354771
227.53798,102284.62,-314285.5,-158183.8,-0.22731067,0.74770036,0.19207578,17.47625,-2.4378888
227.5389,102283.87,-314283.02,-158183.17,-0.22727144,0.74769955,0.19208805,17.476773,-2.4402578
227.5398,102283.14,-314280.6,-158182.54,-0.22723307,0.74769876,0.19210004,17.477296,-2.4426664
227.5407,102282.4,-314278.18,-158181.92,-0.22719473,0.74769797,0.19211203,17.477819,-2.4450583
227.5416,102281.67,-314275.76,-158181.3,-0.22715639,0.74769718,0.19212401,17.478342,-2.4474663
227.5425,102280.93,-314273.34,-158180.68,-0.22711808,0.74769639,0.19213599,17.478865,-2.4498523
227.54347,102280.14,-314270.73,-158180,-0.2270768,0.74769554,0.1921489,17.479429,-2.4524338
227.54437,102279.4,-314268.31,-158179.38,-0.22703852,0.74769476,0.19216087,17.479952,-2.454827
227.54527,102278.67,-314265.89,-158178.76,-0.22700026,0.74769398,0.19217284,17.480475,-2.4572385
227.54617,102277.93,-314263.46,-158178.14,-0.22696201,0.7476932,0.1921848,17.480997,-2.4596289
227.54709,102277.18,-314260.99,-158177.5,-0.22692293,0.7476924,0.19219703,17.481521,-2.462038
227.54799,102276.45,-314258.57,-158176.88,-0.22688472,0.74769162,0.19220898,17.482044,-2.4644451
227.54889,102275.72,-314256.15,-158176.25,-0.22684652,0.74769085,0.19222093,17.482567,-2.4668546
227.54979,102274.98,-314253.72,-158175.63,-0.22680834,0.74769007,0.19223288,17.483089,-2.4692482
227.55069,102274.25,-314251.3,-158175.01,-0.22677017,0.7476893,0.19224482,17.483669,-2.4660173
227.55167,102273.45,-314248.67,-158174.33,-0.22672864,0.74768846,0.19225782,17.484342,-2.4576375
227.55257,102272.71,-314246.24,-158173.71,-0.22669051,0.74768769,0.19226976,17.484968,-2.4498546
227.55347,102271.98,-314243.82,-158173.08,-0.22665239,0.74768692,0.19228169,17.485594,-2.4420571
227.55438,102271.24,-314241.37,-158172.45,-0.22661388,0.74768615,0.19229374,17.486219,-2.4342818
227.55528,102270.51,-314238.95,-158171.83,-0.2265758,0.74768538,0.19230567,17.486845,-2.4265063
227.55618,102269.77,-314236.53,-158171.21,-0.22653773,0.74768462,0.19231758,17.487471,-2.4187176
227.55708,102269.04,-314234.11,-158170.58,-0.22649969,0.74768386,0.1923295,17.488096,-2.4109517
227.55798,102268.31,-314231.69,-158169.96,-0.22646166,0.7476831,0.19234141,17.488723,-2.4031806
227.55888,102267.57,-314229.27,-158169.34,-0.22642365,0.74768234,0.19235331,17.489348,-2.395391
227.5598,102266.82,-314226.79,-158168.7,-0.22638481,0.74768156,0.19236548,17.489974,-2.3876241
227.56076,102266.04,-314224.21,-158168.03,-0.2263443,0.74768076,0.19237817,17.490649,-2.3792568
227.56166,102265.31,-314221.79,-158167.41,-0.22630633,0.74768,0.19239006,17.491274,-2.3714853
227.56258,102264.56,-314219.31,-158166.77,-0.22626755,0.74767923,0.19240221,17.491901,-2.3637311
227.56348,102263.83,-314216.89,-158166.15,-0.22622962,0.74767848,0.1924141,17.492527,-2.3559479
227.56438,102263.1,-314214.47,-158165.53,-0.22619171,0.74767773,0.19242598,17.493153,-2.3481983
227.56528,102262.36,-314212.05,-158164.9,-0.22615382,0.74767699,0.19243786,17.493779,-2.3404387
227.56618,102261.63,-314209.63,-158164.28,-0.22611594,0.74767624,0.19244973,17.494405,-2.3326976
227.56708,102260.9,-314207.2,-158163.66,-0.22607808,0.7476755,0.1924616,17.49505,-2.325558
227.568,102260.15,-314204.73,-158163.02,-0.22603939,0.74767474,0.19247372,17.495752,-2.3203138
227.56895,102259.38,-314202.17,-158162.36,-0.22599947,0.74767395,0.19248624,17.496507,-2.3147143
227.56985,102258.65,-314199.75,-158161.74,-0.22596166,0.74767321,0.1924981,17.497209,-2.3094852
227.57077,102257.9,-314197.28,-158161.1,-0.22592302,0.74767246,0.19251021,17.497911,-2.3042678
227.57167,102257.17,-314194.86,-158160.47,-0.22588525,0.74767172,0.19252206,17.498612,-2.2990557
227.57257,102256.44,-314192.43,-158159.85,-0.22584749,0.74767099,0.1925339,17.499314,-2.2938306
227.57347,102255.71,-314190.01,-158159.23,-0.22580975,0.74767026,0.19254574,17.500016,-2.2886286
227.57437,102254.98,-314187.59,-158158.6,-0.22577202,0.74766952,0.19255758,17.500717,-2.2834402
227.57527,102254.25,-314185.17,-158157.98,-0.22573432,0.74766879,0.19256941,17.501419,-2.2782184
227.57619,102253.5,-314182.69,-158157.34,-0.22569579,0.74766805,0.1925815,17.502121,-2.273019
227.57709,102252.77,-314180.27,-158156.72,-0.22565811,0.74766732,0.19259332,17.502823,-2.2678198
227.57805,102251.99,-314177.69,-158156.05,-0.22561795,0.74766655,0.19260593,17.503578,-2.262219
227.57896,102251.25,-314175.24,-158155.42,-0.22557989,0.74766582,0.19261787,17.50428,-2.2570146
227.57986,102250.52,-314172.82,-158154.8,-0.22554227,0.7476651,0.19262968,17.504982,-2.2518173
227.58076,102249.79,-314170.4,-158154.17,-0.22550466,0.74766438,0.19264149,17.505684,-2.2466494
227.58167,102249.05,-314167.95,-158153.54,-0.22546665,0.74766365,0.19265342,17.506386,-2.241429
227.58257,102248.32,-314165.53,-158152.92,-0.22542908,0.74766293,0.19266522,17.507087,-2.2362575
227.58347,102247.59,-314163.11,-158152.29,-0.22539153,0.74766222,0.19267701,17.507789,-2.2310733
227.58438,102246.86,-314160.66,-158151.66,-0.22535357,0.74766149,0.19268893,17.506189,-2.1309448
227.58528,102246.13,-314158.24,-158151.04,-0.22531605,0.74766078,0.19270072,17.504445,-2.0244029
227.58624,102245.35,-314155.65,-158150.37,-0.22527605,0.74766002,0.19271329,17.502579,-1.9095487
227.58716,102244.6,-314153.18,-158149.73,-0.22523773,0.7476593,0.19272533,17.500857,-1.8027949
227.58806,102243.87,-314150.76,-158149.11,-0.22520026,0.74765859,0.1927371,17.499145,-1.695954
227.58896,102243.15,-314148.34,-158148.48,-0.22516281,0.74765789,0.19274887,17.497442,-1.5890361
227.58986,102242.42,-314145.92,-158147.86,-0.22512537,0.74765718,0.19276063,17.495749,-1.4820237
227.59076,102241.69,-314143.49,-158147.23,-0.22508795,0.74765648,0.1927724,17.494067,-1.3749198
227.59166,102240.96,-314141.07,-158146.61,-0.22505055,0.74765578,0.19278415,17.492395,-1.2677343
227.59258,102240.22,-314138.6,-158145.97,-0.22501234,0.74765506,0.19279617,17.490732,-1.1604549
227.59348,102239.49,-314136.18,-158145.35,-0.22497497,0.74765437,0.19280792,17.489079,-1.0530851
227.59438,102238.76,-314133.75,-158144.72,-0.22493762,0.74765367,0.19281966,17.487437,-0.94564254
227.59535,102237.97,-314131.14,-158144.05,-0.22489738,0.74765292,0.19283231,17.485678,-0.82985916
227.59625,102237.25,-314128.72,-158143.42,-0.22486007,0.74765223,0.19284405,17.484055,-0.72224267
227.59715,102236.52,-314126.3,-158142.8,-0.22482277,0.74765154,0.19285578,17.482442,-0.61455065
227.59805,102235.79,-314123.88,-158142.17,-0.22478549,0.74765085,0.19286751,17.480839,-0.50677731
227.59895,102235.06,-314121.46,-158141.55,-0.22474822,0.74765016,0.19287923,17.479246,-0.39893147
227.59985,102234.34,-314119.04,-158140.92,-0.22471097,0.74764948,0.19289095,17.477661,-0.29098941
227.60077,102233.59,-314116.56,-158140.28,-0.22467291,0.74764878,0.19290293,17.466216,0.15085536
227.60167,102232.86,-314114.14,-158139.66,-0.2246357,0.74764809,0.19291464,17.449243,0.79252255
227.60257,102232.14,-314111.72,-158139.03,-0.2245985,0.74764741,0.19292635,17.432597,1.438348
227.60355,102231.35,-314109.08,-158138.35,-0.22455802,0.74764667,0.1929391,17.415026,2.1382273
227.60445,102230.62,-314106.66,-158137.73,-0.22452086,0.747646,0.19295079,17.399029,2.7919004
227.60535,102229.89,-314104.24,-158137.1,-0.22448372,0.74764532,0.19296249,17.383329,3.4489741
227.60625,102229.17,-314101.82,-158136.48,-0.22444659,0.74764465,0.19297418,17.367916,4.1091956
227.60715,102228.44,-314099.4,-158135.85,-0.22440948,0.74764397,0.19298587,17.352778,4.7722966
227.60806,102227.71,-314096.95,-158135.22,-0.22437197,0.74764329,0.19299768,17.337904,5.4380596
227.60896,102226.98,-314094.53,-158134.59,-0.2243349,0.74764263,0.19300936,17.323283,6.1062054
227.60986,102226.25,-314092.11,-158133.97,-0.22429784,0.74764196,0.19302104,17.308902,6.7764823
227.61076,102225.53,-314089.68,-158133.34,-0.2242608,0.74764129,0.19303271,17.294749,7.4486755
227.61166,102224.8,-314087.26,-158132.72,-0.22422377,0.74764063,0.19304438,17.280813,8.1225007
227.61264,102224.01,-314084.63,-158132.04,-0.22418347,0.74763991,0.19305707,17.266032,8.8497561
227.61354,102223.28,-314082.21,-158131.41,-0.22414648,0.74763924,0.19306873,17.252503,9.5262344
227.61444,102222.56,-314079.78,-158130.78,-0.22410951,0.74763859,0.19308039,17.239151,10.203637
227.61534,102221.83,-314077.36,-158130.16,-0.22407256,0.74763793,0.19309204,17.22596,10.881698
227.61626,102221.09,-314074.89,-158129.52,-0.2240348,0.74763726,0.19310394,17.21292,11.56021
227.61716,102220.37,-314072.47,-158128.89,-0.22399788,0.7476366,0.19311559,17.199295,12.234766
227.61806,102219.64,-314070.04,-158128.27,-0.22396097,0.74763595,0.19312723,17.184321,12.902347
227.61896,102218.92,-314067.62,-158127.64,-0.22392408,0.7476353,0.19313886,17.169522,13.572365
227.61986,102218.19,-314065.2,-158127.02,-0.22388722,0.74763465,0.19315049,17.154888,14.244647
227.62083,102217.41,-314062.59,-158126.34,-0.2238475,0.74763395,0.19316302,17.1393,14.970957
227.62173,102216.69,-314060.17,-158125.71,-0.22381066,0.74763331,0.19317464,17.124971,15.647306
227.62263,102215.96,-314057.75,-158125.09,-0.22377384,0.74763266,0.19318626,17.110772,16.325322
227.62354,102215.23,-314055.3,-158124.46,-0.22373664,0.74763201,0.19319801,17.096689,17.004794
227.62445,102214.5,-314052.85,-158123.82,-0.22369944,0.74763136,0.19320974,17.082711,17.685538
227.62535,102213.77,-314050.43,-158123.2,-0.22366268,0.74763073,0.19322135,17.068825,18.367346
227.62625,102213.05,-314048.01,-158122.57,-0.22362593,0.74763009,0.19323295,17.055017,19.050025
227.62715,102212.33,-314045.59,-158121.94,-0.2235892,0.74762945,0.19324455,17.041275,19.733402
227.62805,102211.6,-314043.17,-158121.32,-0.22355248,0.74762882,0.19325614,17.027585,20.417259
227.62895,102210.88,-314040.75,-158120.69,-0.22351579,0.74762819,0.19326773,17.013933,21.101414
227.62993,102210.09,-314038.11,-158120.01,-0.22347585,0.7476275,0.19328035,16.999258,21.838359
227.63083,102209.37,-314035.69,-158119.38,-0.22343919,0.74762687,0.19329193,16.98564,22.522547
227.63173,102208.64,-314033.27,-158118.76,-0.22340254,0.74762624,0.19330351,16.972015,23.206465
227.63264,102207.91,-314030.82,-158118.12,-0.22336551,0.74762561,0.19331521,16.958371,23.889945
227.63354,102207.19,-314028.4,-158117.5,-0.2233289,0.74762499,0.19332678,16.944866,24.573064
227.63445,102206.46,-314025.95,-158116.86,-0.2232919,0.74762436,0.19333848,16.943592,25.276834
227.63535,102205.74,-314023.53,-158116.24,-0.22325532,0.74762374,0.19335004,16.942561,25.98268
227.63625,102205.01,-314021.11,-158115.61,-0.22321876,0.74762312,0.1933616,16.941767,26.690436
227.63715,102204.29,-314018.68,-158114.98,-0.22318222,0.7476225,0.19337315,16.941204,27.399902
227.63812,102203.51,-314016.07,-158114.31,-0.22314286,0.74762184,0.1933856,16.94085,28.165631
227.63902,102202.79,-314013.65,-158113.68,-0.22310635,0.74762122,0.19339714,16.940748,28.878056
227.63992,102202.07,-314011.23,-158113.05,-0.22306987,0.74762061,0.19340868,16.940859,29.591593
227.64084,102201.33,-314008.76,-158112.41,-0.22303258,0.74761999,0.19342048,16.941174,30.306068
227.64174,102200.61,-314006.33,-158111.79,-0.22299613,0.74761938,0.19343201,16.941687,31.021244
227.64264,102199.89,-314003.91,-158111.16,-0.22295969,0.74761877,0.19344354,16.942389,31.73697
227.64354,102199.16,-314001.49,-158110.53,-0.22292328,0.74761817,0.19345507,16.943275,32.453047
227.64444,102198.44,-313999.07,-158109.91,-0.22288687,0.74761757,0.19346659,16.944334,33.169289
227.64534,102197.72,-313996.65,-158109.28,-0.22285049,0.74761696,0.1934781,16.945559,33.885486
227.64626,102196.98,-313994.17,-158108.64,-0.22281331,0.74761635,0.19348987,16.946942,34.601477
227.64722,102196.21,-313991.59,-158107.97,-0.22277454,0.74761571,0.19350215,16.948595,35.372053
227.64813,102195.48,-313989.14,-158107.34,-0.22273781,0.74761511,0.19351378,16.950274,36.086982
227.64903,102194.76,-313986.72,-158106.71,-0.22270149,0.74761452,0.19352528,16.952081,36.801101
227.64993,102194.04,-313984.3,-158106.08,-0.2226652,0.74761392,0.19353678,16.954007,37.514238
227.65083,102193.32,-313981.88,-158105.45,-0.22262892,0.74761333,0.19354827,16.954781,38.222359
227.65173,102192.6,-313979.46,-158104.83,-0.22259265,0.74761274,0.19355976,16.955244,38.930334
227.65263,102191.88,-313977.04,-158104.2,-0.22255641,0.74761216,0.19357125,16.955932,39.640072
227.65355,102191.14,-313974.56,-158103.56,-0.22251938,0.74761156,0.19358298,16.956843,40.351434
227.65445,102190.42,-313972.14,-158102.93,-0.22248317,0.74761097,0.19359446,16.957968,41.064212
227.65541,102189.66,-313969.56,-158102.26,-0.22244456,0.74761035,0.1936067,16.959413,41.833204
227.65633,102188.92,-313967.08,-158101.62,-0.22240758,0.74760976,0.19361842,16.960966,42.548397
227.65723,102188.2,-313964.66,-158100.99,-0.22237143,0.74760918,0.19362989,16.962713,43.264429
227.65813,102187.48,-313962.24,-158100.37,-0.22233529,0.7476086,0.19364135,16.964649,43.981198
227.65903,102186.76,-313959.82,-158099.74,-0.22229917,0.74760803,0.19365281,16.966766,44.698498
227.65993,102186.04,-313957.4,-158099.11,-0.22226306,0.74760745,0.19366426,16.969055,45.416136
227.66083,102185.32,-313954.97,-158098.48,-0.22222697,0.74760688,0.19367571,16.971509,46.133948
227.66174,102184.59,-313952.53,-158097.85,-0.2221905,0.74760631,0.19368728,16.974119,46.851756
227.66264,102183.87,-313950.1,-158097.22,-0.22215445,0.74760574,0.19369872,16.976875,47.569388
227.6636,102183.11,-313947.52,-158096.55,-0.22211601,0.74760513,0.19371092,16.979995,48.34181
227.66452,102182.37,-313945.05,-158095.91,-0.2220792,0.74760456,0.19372261,16.983023,49.058518
227.66542,102181.65,-313942.63,-158095.28,-0.2220432,0.74760399,0.19373404,16.986165,49.774489
227.66632,102180.93,-313940.2,-158094.65,-0.22200722,0.74760343,0.19374546,16.98941,50.48959
227.66722,102180.22,-313937.78,-158094.03,-0.22197125,0.74760287,0.19375688,16.992523,51.201816
227.66812,102179.5,-313935.36,-158093.4,-0.22193531,0.74760231,0.1937683,16.995526,51.912279
227.66902,102178.78,-313932.94,-158092.77,-0.22189938,0.74760176,0.19377971,16.998815,52.624527
227.66994,102178.04,-313930.46,-158092.13,-0.22186267,0.74760119,0.19379137,17.002389,53.338409
227.67084,102177.33,-313928.04,-158091.5,-0.22182677,0.74760064,0.19380278,17.006244,54.053748
227.67174,102176.61,-313925.62,-158090.87,-0.2217909,0.74760009,0.19381418,17.010378,54.770347
227.67271,102175.83,-313923.01,-158090.2,-0.22175225,0.7475995,0.19382646,17.01514,55.543302
227.67361,102175.12,-313920.59,-158089.57,-0.22171641,0.74759895,0.19383786,17.019845,56.262024
227.67451,102174.4,-313918.17,-158088.94,-0.22168058,0.7475984,0.19384924,17.024822,56.981472
227.67542,102173.67,-313915.72,-158088.3,-0.22164438,0.74759785,0.19386076,17.030066,57.701493
227.67632,102172.96,-313913.3,-158087.68,-0.22160859,0.74759731,0.19387214,17.035572,58.421909
227.67722,102172.24,-313910.88,-158087.05,-0.22157282,0.74759677,0.19388351,17.041339,59.142521
227.67813,102171.51,-313908.43,-158086.41,-0.22153667,0.74759623,0.19389501,17.047361,59.863175
227.67903,102170.8,-313906.01,-158085.78,-0.22150094,0.74759569,0.19390638,17.053632,60.583688
227.67993,102170.08,-313903.59,-158085.16,-0.22146522,0.74759516,0.19391775,17.06015,61.303888
227.68091,102169.3,-313900.95,-158084.47,-0.22142634,0.74759458,0.19393012,17.067439,62.078953
227.68181,102168.58,-313898.53,-158083.84,-0.22139066,0.74759405,0.19394148,17.07445,62.797938
227.68271,102167.86,-313896.11,-158083.21,-0.221355,0.74759352,0.19395283,17.08169,63.516086
227.68361,102167.15,-313893.69,-158082.59,-0.22131935,0.74759299,0.19396418,17.089701,64.209009
227.68451,102166.43,-313891.26,-158081.96,-0.22128372,0.74759246,0.19397552,17.10354,64.660534
227.68541,102165.71,-313888.84,-158081.33,-0.22124811,0.74759194,0.19398686,17.117879,65.112312
227.68633,102164.98,-313886.37,-158080.69,-0.22121172,0.74759141,0.19399845,17.132741,65.5643
227.68723,102164.27,-313883.95,-158080.06,-0.22117615,0.74759089,0.19400979,17.148145,66.016389
227.68813,102163.55,-313881.53,-158079.43,-0.22114059,0.74759037,0.19402112,17.164117,66.468527
227.68903,102162.83,-313879.1,-158078.8,-0.22110505,0.74758985,0.19403244,17.180685,66.920677
227.69,102162.06,-313876.49,-158078.12,-0.22106676,0.7475893,0.19404464,17.199222,67.40751
227.6909,102161.35,-313874.07,-158077.49,-0.22103125,0.74758878,0.19405596,17.217113,67.859404
227.6918,102160.63,-313871.65,-158076.86,-0.22099577,0.74758827,0.19406727,17.23569,68.311075
227.6927,102159.92,-313869.23,-158076.24,-0.2209603,0.74758776,0.19407858,17.254988,68.762465
227.6936,102159.2,-313866.81,-158075.61,-0.22092484,0.74758725,0.19408989,17.275044,69.213468
227.69452,102158.47,-313864.33,-158074.96,-0.22088862,0.74758674,0.19410144,17.295904,69.664049
227.69542,102157.75,-313861.91,-158074.34,-0.2208532,0.74758623,0.19411274,17.317604,70.114079
227.69632,102157.04,-313859.49,-158073.71,-0.2208178,0.74758573,0.19412403,17.340199,70.563519
227.69722,102156.32,-313857.07,-158073.08,-0.22078242,0.74758523,0.19413532,17.363738,71.012284
227.6982,102155.55,-313854.43,-158072.39,-0.22074391,0.74758469,0.19414761,17.390209,71.494689
227.6991,102154.83,-313852.01,-158071.76,-0.22070857,0.74758419,0.19415889,17.415897,71.941743
227.7,102154.12,-313849.59,-158071.13,-0.22067324,0.7475837,0.19417017,17.442724,72.387867
227.7009,102153.4,-313847.17,-158070.5,-0.22063793,0.7475832,0.19418144,17.463994,72.405088
227.70181,102152.68,-313844.72,-158069.87,-0.22060225,0.74758271,0.19419284,17.483349,72.303782
227.70271,102151.97,-313842.3,-158069.24,-0.22056697,0.74758222,0.1942041,17.502507,72.202145
227.70361,102151.25,-313839.88,-158068.61,-0.22053171,0.74758173,0.19421537,17.521466,72.100157
227.70451,102150.54,-313837.46,-158067.98,-0.22049647,0.74758124,0.19422662,17.540232,71.997844
227.70541,102149.82,-313835.03,-158067.35,-0.22046125,0.74758076,0.19423788,17.558808,71.895196
227.70631,102149.11,-313832.61,-158066.72,-0.22042605,0.74758028,0.19424913,17.577195,71.792245
227.70729,102148.33,-313829.98,-158066.04,-0.22038773,0.74757975,0.19426137,17.596792,71.681026
227.70819,102147.62,-313827.55,-158065.41,-0.22035257,0.74757928,0.19427262,17.614796,71.577422
227.70909,102146.91,-313825.13,-158064.78,-0.22031742,0.7475788,0.19428385,17.632622,71.473532
227.71,102146.19,-313822.69,-158064.14,-0.22028189,0.74757832,0.19429521,17.65027,71.369348
227.7109,102145.47,-313820.26,-158063.51,-0.22024678,0.74757785,0.19430644,17.667741,71.264863
227.7118,102144.76,-313817.84,-158062.88,-0.22021168,0.74757738,0.19431767,17.685042,71.160093
227.7127,102144.05,-313815.42,-158062.25,-0.2201766,0.74757691,0.19432889,17.70217,71.05504
